paper_id,title,year,venue,topic,category,matched_keyword,period
neurips_2018_0009,Active Learning for Non-Parametric Regression Using Purely Random Trees.,2018,NeurIPS,Classical Statistical ML,Core ML,regression,2015-2019
neurips_2018_0010,Adapted Deep Embeddings: A Synthesis of Methods for k-Shot Inductive Transfer Learning.,2018,NeurIPS,Representation Learning,Foundation Learning,embedding,2015-2019
neurips_2018_0011,Adaptive Negative Curvature Descent with Applications in Non-convex Optimization.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimization,2015-2019
neurips_2018_0012,Adversarial Risk and Robustness: General Definitions and Implications for the Uniform Distribution.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,adversarial,2015-2019
neurips_2018_0013,Adversarial Scene Editing: Automatic Object Removal from Weak Supervision.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,adversarial,2015-2019
neurips_2018_0014,"Alternating optimization of decision trees, with application to learning sparse oblique trees.",2018,NeurIPS,Classical Statistical ML,Core ML,sparse,2015-2019
neurips_2018_0014,"Alternating optimization of decision trees, with application to learning sparse oblique trees.",2018,NeurIPS,Optimization & Learning Theory,Core ML,optimization,2015-2019
neurips_2018_0015,Amortized Inference Regularization.,2018,NeurIPS,Probabilistic Modeling,Core ML,inference,2015-2019
neurips_2018_0015,Amortized Inference Regularization.,2018,NeurIPS,Optimization & Learning Theory,Core ML,regularization,2015-2019
neurips_2018_0016,An Improved Analysis of Alternating Minimization for Structured Multi-Response Regression.,2018,NeurIPS,Classical Statistical ML,Core ML,regression,2015-2019
neurips_2018_0016,An Improved Analysis of Alternating Minimization for Structured Multi-Response Regression.,2018,NeurIPS,Optimization & Learning Theory,Core ML,minimization,2015-2019
neurips_2018_0017,An Information-Theoretic Analysis for Thompson Sampling with Many Actions.,2018,NeurIPS,Probabilistic Modeling,Core ML,sampling,2015-2019
neurips_2018_0017,An Information-Theoretic Analysis for Thompson Sampling with Many Actions.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,thompson sampling,2015-2019
neurips_2018_0020,Attacks Meet Interpretability: Attribute-steered Detection of Adversarial Samples.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,adversarial,2015-2019
neurips_2018_0021,BRITS: Bidirectional Recurrent Imputation for Time Series.,2018,NeurIPS,Language Models & NLP,Generative AI,recurrent,2015-2019
neurips_2018_0021,BRITS: Bidirectional Recurrent Imputation for Time Series.,2018,NeurIPS,"Causality, Dynamics & Scientific ML",Scientific ML,time series,2015-2019
neurips_2018_0022,Balanced Policy Evaluation and Learning.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,policy evaluation,2015-2019
neurips_2018_0023,Banach Wasserstein GAN.,2018,NeurIPS,Generative Models & Diffusion,Generative AI,gan,2015-2019
neurips_2018_0024,Bayesian Alignments of Warped Multi-Output Gaussian Processes.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0025,Bayesian Control of Large MDPs with Unknown Dynamics in Data-Poor Environments.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0025,Bayesian Control of Large MDPs with Unknown Dynamics in Data-Poor Environments.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,control,2015-2019
neurips_2018_0026,Bayesian Distributed Stochastic Gradient Descent.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0026,Bayesian Distributed Stochastic Gradient Descent.,2018,NeurIPS,Optimization & Learning Theory,Core ML,gradient descent,2015-2019
neurips_2018_0026,Bayesian Distributed Stochastic Gradient Descent.,2018,NeurIPS,Federated & Distributed Learning,Systems for ML,distributed,2015-2019
neurips_2018_0027,Bayesian Model Selection Approach to Boundary Detection with Non-Local Priors.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0028,Bilinear Attention Networks.,2018,NeurIPS,Representation Learning,Foundation Learning,attention,2015-2019
neurips_2018_0029,BourGAN: Generative Networks with Metric Embeddings.,2018,NeurIPS,Representation Learning,Foundation Learning,embedding,2015-2019
neurips_2018_0029,BourGAN: Generative Networks with Metric Embeddings.,2018,NeurIPS,Generative Models & Diffusion,Generative AI,generative,2015-2019
neurips_2018_0030,Breaking the Curse of Horizon: Infinite-Horizon Off-Policy Estimation.,2018,NeurIPS,Probabilistic Modeling,Core ML,estimation,2015-2019
neurips_2018_0031,Breaking the Span Assumption Yields Fast Finite-Sum Minimization.,2018,NeurIPS,Optimization & Learning Theory,Core ML,minimization,2015-2019
neurips_2018_0032,CapProNet: Deep Feature Learning via Orthogonal Projections onto Capsule Subspaces.,2018,NeurIPS,Representation Learning,Foundation Learning,feature learning,2015-2019
neurips_2018_0033,Chain of Reasoning for Visual Question Answering.,2018,NeurIPS,Language Models & NLP,Generative AI,question answering,2015-2019
neurips_2018_0033,Chain of Reasoning for Visual Question Answering.,2018,NeurIPS,Computer Vision & 3D Perception,Perception,visual,2015-2019
neurips_2018_0033,Chain of Reasoning for Visual Question Answering.,2018,NeurIPS,Multimodal & Vision-Language,Perception,visual question answering,2015-2019
neurips_2018_0035,Co-teaching: Robust training of deep neural networks with extremely noisy labels.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,robust,2015-2019
neurips_2018_0037,Combinatorial Optimization with Graph Convolutional Networks and Guided Tree Search.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimization,2015-2019
neurips_2018_0037,Combinatorial Optimization with Graph Convolutional Networks and Guided Tree Search.,2018,NeurIPS,Graph Machine Learning,Structured Learning,graph,2015-2019
neurips_2018_0038,Community Exploration: From Offline Optimization to Online Learning.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimization,2015-2019
neurips_2018_0040,Computing Kantorovich-Wasserstein Distances on d-dimensional histograms using (d+1)-partite graphs.,2018,NeurIPS,Graph Machine Learning,Structured Learning,graph,2015-2019
neurips_2018_0041,Confounding-Robust Policy Improvement.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,policy,2015-2019
neurips_2018_0042,Constrained Generation of Semantically Valid Graphs via Regularizing Variational Autoencoders.,2018,NeurIPS,Probabilistic Modeling,Core ML,variational,2015-2019
neurips_2018_0042,Constrained Generation of Semantically Valid Graphs via Regularizing Variational Autoencoders.,2018,NeurIPS,Generative Models & Diffusion,Generative AI,variational autoencoder,2015-2019
neurips_2018_0042,Constrained Generation of Semantically Valid Graphs via Regularizing Variational Autoencoders.,2018,NeurIPS,Graph Machine Learning,Structured Learning,graph,2015-2019
neurips_2018_0043,Constructing Unrestricted Adversarial Examples with Generative Models.,2018,NeurIPS,Generative Models & Diffusion,Generative AI,generative model,2015-2019
neurips_2018_0043,Constructing Unrestricted Adversarial Examples with Generative Models.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,adversarial,2015-2019
neurips_2018_0045,Context-dependent upper-confidence bounds for directed exploration.,2018,NeurIPS,Optimization & Learning Theory,Core ML,bounds,2015-2019
neurips_2018_0047,Contextual bandits with surrogate losses: Margin bounds and efficient algorithms.,2018,NeurIPS,Optimization & Learning Theory,Core ML,bounds,2015-2019
neurips_2018_0047,Contextual bandits with surrogate losses: Margin bounds and efficient algorithms.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,bandit,2015-2019
neurips_2018_0048,Convergence of Cubic Regularization for Nonconvex Optimization under KL Property.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimization,2015-2019
neurips_2018_0049,Cooperative Learning of Audio and Video Models from Self-Supervised Synchronization.,2018,NeurIPS,Computer Vision & 3D Perception,Perception,video,2015-2019
neurips_2018_0050,Coordinate Descent with Bandit Sampling.,2018,NeurIPS,Probabilistic Modeling,Core ML,sampling,2015-2019
neurips_2018_0050,Coordinate Descent with Bandit Sampling.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,bandit,2015-2019
neurips_2018_0053,Deep Generative Markov State Models.,2018,NeurIPS,Probabilistic Modeling,Core ML,markov,2015-2019
neurips_2018_0053,Deep Generative Markov State Models.,2018,NeurIPS,Generative Models & Diffusion,Generative AI,generative,2015-2019
neurips_2018_0055,Deep Non-Blind Deconvolution via Generalized Low-Rank Approximation.,2018,NeurIPS,Classical Statistical ML,Core ML,low-rank,2015-2019
neurips_2018_0055,Deep Non-Blind Deconvolution via Generalized Low-Rank Approximation.,2018,NeurIPS,Optimization & Learning Theory,Core ML,approximation,2015-2019
neurips_2018_0056,Deep Reinforcement Learning in a Handful of Trials using Probabilistic Dynamics Models.,2018,NeurIPS,Probabilistic Modeling,Core ML,probabilistic,2015-2019
neurips_2018_0056,Deep Reinforcement Learning in a Handful of Trials using Probabilistic Dynamics Models.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,reinforcement learning,2015-2019
neurips_2018_0057,Deep State Space Models for Time Series Forecasting.,2018,NeurIPS,"Causality, Dynamics & Scientific ML",Scientific ML,state space,2015-2019
neurips_2018_0058,Deep State Space Models for Unconditional Word Generation.,2018,NeurIPS,"Causality, Dynamics & Scientific ML",Scientific ML,state space,2015-2019
neurips_2018_0059,DeepPINK: reproducible feature selection in deep neural networks.,2018,NeurIPS,Classical Statistical ML,Core ML,feature selection,2015-2019
neurips_2018_0059,DeepPINK: reproducible feature selection in deep neural networks.,2018,NeurIPS,Representation Learning,Foundation Learning,feature,2015-2019
neurips_2018_0060,DeepProbLog: Neural Probabilistic Logic Programming.,2018,NeurIPS,Probabilistic Modeling,Core ML,probabilistic,2015-2019
neurips_2018_0061,Demystifying excessively volatile human learning: A Bayesian persistent prior and a neural approximation.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0061,Demystifying excessively volatile human learning: A Bayesian persistent prior and a neural approximation.,2018,NeurIPS,Optimization & Learning Theory,Core ML,approximation,2015-2019
neurips_2018_0062,Derivative Estimation in Random Design.,2018,NeurIPS,Probabilistic Modeling,Core ML,estimation,2015-2019
neurips_2018_0064,Differentiable MPC for End-to-end Planning and Control.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,control,2015-2019
neurips_2018_0065,Differentially Private Bayesian Inference for Exponential Families.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0068,Dimensionally Tight Bounds for Second-Order Hamiltonian Monte Carlo.,2018,NeurIPS,Probabilistic Modeling,Core ML,monte carlo,2015-2019
neurips_2018_0068,Dimensionally Tight Bounds for Second-Order Hamiltonian Monte Carlo.,2018,NeurIPS,Optimization & Learning Theory,Core ML,bounds,2015-2019
neurips_2018_0069,Diminishing Returns Shape Constraints for Interpretability and Regularization.,2018,NeurIPS,Optimization & Learning Theory,Core ML,regularization,2015-2019
neurips_2018_0070,Dirichlet-based Gaussian Processes for Large-scale Calibrated Classification.,2018,NeurIPS,Classical Statistical ML,Core ML,classification,2015-2019
neurips_2018_0070,Dirichlet-based Gaussian Processes for Large-scale Calibrated Classification.,2018,NeurIPS,Probabilistic Modeling,Core ML,gaussian process,2015-2019
neurips_2018_0071,Distributed Multitask Reinforcement Learning with Quadratic Convergence.,2018,NeurIPS,Optimization & Learning Theory,Core ML,convergence,2015-2019
neurips_2018_0071,Distributed Multitask Reinforcement Learning with Quadratic Convergence.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,reinforcement learning,2015-2019
neurips_2018_0071,Distributed Multitask Reinforcement Learning with Quadratic Convergence.,2018,NeurIPS,Federated & Distributed Learning,Systems for ML,distributed,2015-2019
neurips_2018_0074,End-to-End Differentiable Physics for Learning and Control.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,control,2015-2019
neurips_2018_0074,End-to-End Differentiable Physics for Learning and Control.,2018,NeurIPS,"Causality, Dynamics & Scientific ML",Scientific ML,physics,2015-2019
neurips_2018_0075,Enhancing the Accuracy and Fairness of Human Decision Making.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,decision making,2015-2019
neurips_2018_0076,Equality of Opportunity in Classification: A Causal Approach.,2018,NeurIPS,Classical Statistical ML,Core ML,classification,2015-2019
neurips_2018_0076,Equality of Opportunity in Classification: A Causal Approach.,2018,NeurIPS,"Causality, Dynamics & Scientific ML",Scientific ML,causal,2015-2019
neurips_2018_0077,Evolutionary Stochastic Gradient Descent for Optimization of Deep Neural Networks.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimization,2015-2019
neurips_2018_0078,Ex ante coordination and collusion in zero-sum multi-player extensive-form games.,2018,NeurIPS,Games & Mechanism Design,Decision Making,games,2015-2019
neurips_2018_0079,Expanding Holographic Embeddings for Knowledge Completion.,2018,NeurIPS,Representation Learning,Foundation Learning,embedding,2015-2019
neurips_2018_0080,Exploration in Structured Reinforcement Learning.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,reinforcement learning,2015-2019
neurips_2018_0081,FD-GAN: Pose-guided Feature Distilling GAN for Robust Person Re-identification.,2018,NeurIPS,Representation Learning,Foundation Learning,feature,2015-2019
neurips_2018_0081,FD-GAN: Pose-guided Feature Distilling GAN for Robust Person Re-identification.,2018,NeurIPS,Generative Models & Diffusion,Generative AI,gan,2015-2019
neurips_2018_0081,FD-GAN: Pose-guided Feature Distilling GAN for Robust Person Re-identification.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,robust,2015-2019
neurips_2018_0082,Fairness Behind a Veil of Ignorance: A Welfare Analysis for Automated Decision Making.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,decision making,2015-2019
neurips_2018_0084,Fast Similarity Search via Optimal Sparse Lifting.,2018,NeurIPS,Classical Statistical ML,Core ML,sparse,2015-2019
neurips_2018_0084,Fast Similarity Search via Optimal Sparse Lifting.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimal,2015-2019
neurips_2018_0085,Fast deep reinforcement learning using online adjustments from the past.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,reinforcement learning,2015-2019
neurips_2018_0086,Fighting Boredom in Recommender Systems with Linear Reinforcement Learning.,2018,NeurIPS,Classical Statistical ML,Core ML,recommender systems,2015-2019
neurips_2018_0086,Fighting Boredom in Recommender Systems with Linear Reinforcement Learning.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,reinforcement learning,2015-2019
neurips_2018_0087,Flexible and accurate inference and learning for deep generative models.,2018,NeurIPS,Probabilistic Modeling,Core ML,inference,2015-2019
neurips_2018_0087,Flexible and accurate inference and learning for deep generative models.,2018,NeurIPS,Generative Models & Diffusion,Generative AI,generative model,2015-2019
neurips_2018_0088,Gaussian Process Conditional Density Estimation.,2018,NeurIPS,Probabilistic Modeling,Core ML,gaussian process,2015-2019
neurips_2018_0091,Generating Informative and Diverse Conversational Responses via Adversarial Information Maximization.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,adversarial,2015-2019
neurips_2018_0092,Geometry-Aware Recurrent Neural Networks for Active Visual Recognition.,2018,NeurIPS,Language Models & NLP,Generative AI,recurrent,2015-2019
neurips_2018_0092,Geometry-Aware Recurrent Neural Networks for Active Visual Recognition.,2018,NeurIPS,Computer Vision & 3D Perception,Perception,visual,2015-2019
neurips_2018_0093,Graph Convolutional Policy Network for Goal-Directed Molecular Graph Generation.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,policy,2015-2019
neurips_2018_0093,Graph Convolutional Policy Network for Goal-Directed Molecular Graph Generation.,2018,NeurIPS,Graph Machine Learning,Structured Learning,graph,2015-2019
neurips_2018_0093,Graph Convolutional Policy Network for Goal-Directed Molecular Graph Generation.,2018,NeurIPS,"Biology, Molecules & Health",AI for Science,molecular,2015-2019
neurips_2018_0095,High Dimensional Linear Regression using Lattice Basis Reduction.,2018,NeurIPS,Classical Statistical ML,Core ML,regression,2015-2019
neurips_2018_0096,HitNet: Hybrid Ternary Recurrent Neural Network.,2018,NeurIPS,Language Models & NLP,Generative AI,recurrent,2015-2019
neurips_2018_0097,Horizon-Independent Minimax Linear Regression.,2018,NeurIPS,Classical Statistical ML,Core ML,regression,2015-2019
neurips_2018_0098,How to tell when a clustering is (approximately) correct using convex relaxations.,2018,NeurIPS,Classical Statistical ML,Core ML,clustering,2015-2019
neurips_2018_0100,Hybrid Knowledge Routed Modules for Large-scale Object Detection.,2018,NeurIPS,Computer Vision & 3D Perception,Perception,object detection,2015-2019
neurips_2018_0102,Identification and Estimation of Causal Effects from Dependent Data.,2018,NeurIPS,Probabilistic Modeling,Core ML,estimation,2015-2019
neurips_2018_0102,Identification and Estimation of Causal Effects from Dependent Data.,2018,NeurIPS,"Causality, Dynamics & Scientific ML",Scientific ML,causal,2015-2019
neurips_2018_0103,Implicit Bias of Gradient Descent on Linear Convolutional Networks.,2018,NeurIPS,Optimization & Learning Theory,Core ML,gradient descent,2015-2019
neurips_2018_0106,Inference in Deep Gaussian Processes using Stochastic Gradient Hamiltonian Monte Carlo.,2018,NeurIPS,Probabilistic Modeling,Core ML,gaussian process,2015-2019
neurips_2018_0106,Inference in Deep Gaussian Processes using Stochastic Gradient Hamiltonian Monte Carlo.,2018,NeurIPS,Optimization & Learning Theory,Core ML,stochastic gradient,2015-2019
neurips_2018_0107,Inferring Latent Velocities from Weather Radar Data using Gaussian Processes.,2018,NeurIPS,Probabilistic Modeling,Core ML,gaussian process,2015-2019
neurips_2018_0107,Inferring Latent Velocities from Weather Radar Data using Gaussian Processes.,2018,NeurIPS,Representation Learning,Foundation Learning,latent,2015-2019
neurips_2018_0108,Infinite-Horizon Gaussian Processes.,2018,NeurIPS,Probabilistic Modeling,Core ML,gaussian process,2015-2019
neurips_2018_0109,Information Constraints on Auto-Encoding Variational Bayes.,2018,NeurIPS,Probabilistic Modeling,Core ML,variational,2015-2019
neurips_2018_0110,Information-based Adaptive Stimulus Selection to Optimize Communication Efficiency in Brain-Computer Interfaces.,2018,NeurIPS,Language Models & NLP,Generative AI,communication,2015-2019
neurips_2018_0112,KONG: Kernels for ordered-neighborhood graphs.,2018,NeurIPS,Classical Statistical ML,Core ML,kernel,2015-2019
neurips_2018_0112,KONG: Kernels for ordered-neighborhood graphs.,2018,NeurIPS,Graph Machine Learning,Structured Learning,graph,2015-2019
neurips_2018_0113,Knowledge Distillation by On-the-Fly Native Ensemble.,2018,NeurIPS,Representation Learning,Foundation Learning,distillation,2015-2019
neurips_2018_0114,Large-Scale Stochastic Sampling from the Probability Simplex.,2018,NeurIPS,Probabilistic Modeling,Core ML,sampling,2015-2019
neurips_2018_0115,Latent Gaussian Activity Propagation: Using Smoothness and Structure to Separate and Localize Sounds in Large Noisy Environments.,2018,NeurIPS,Representation Learning,Foundation Learning,latent,2015-2019
neurips_2018_0116,Layer-Wise Coordination between Encoder and Decoder for Neural Machine Translation.,2018,NeurIPS,Language Models & NLP,Generative AI,machine translation,2015-2019
neurips_2018_0118,Learning Others' Intentional Models in Multi-Agent Settings Using Interactive POMDPs.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,pomdp,2015-2019
neurips_2018_0119,Learning Plannable Representations with Causal InfoGAN.,2018,NeurIPS,Representation Learning,Foundation Learning,representations,2015-2019
neurips_2018_0119,Learning Plannable Representations with Causal InfoGAN.,2018,NeurIPS,"Causality, Dynamics & Scientific ML",Scientific ML,causal,2015-2019
neurips_2018_0120,Learning Safe Policies with Expert Guidance.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,policy,2015-2019
neurips_2018_0122,Learning in Games with Lossy Feedback.,2018,NeurIPS,Games & Mechanism Design,Decision Making,games,2015-2019
neurips_2018_0123,Learning long-range spatial dependencies with horizontal gated recurrent units.,2018,NeurIPS,Language Models & NLP,Generative AI,recurrent,2015-2019
neurips_2018_0124,Learning sparse neural networks via sensitivity-driven regularization.,2018,NeurIPS,Classical Statistical ML,Core ML,sparse,2015-2019
neurips_2018_0124,Learning sparse neural networks via sensitivity-driven regularization.,2018,NeurIPS,Optimization & Learning Theory,Core ML,regularization,2015-2019
neurips_2018_0129,Leveraged volume sampling for linear regression.,2018,NeurIPS,Classical Statistical ML,Core ML,regression,2015-2019
neurips_2018_0129,Leveraged volume sampling for linear regression.,2018,NeurIPS,Probabilistic Modeling,Core ML,sampling,2015-2019
neurips_2018_0130,Life-Long Disentangled Representation Learning with Cross-Domain Latent Homologies.,2018,NeurIPS,Representation Learning,Foundation Learning,representation learning,2015-2019
neurips_2018_0131,LinkNet: Relational Embedding for Scene Graph.,2018,NeurIPS,Representation Learning,Foundation Learning,embedding,2015-2019
neurips_2018_0131,LinkNet: Relational Embedding for Scene Graph.,2018,NeurIPS,Graph Machine Learning,Structured Learning,graph,2015-2019
neurips_2018_0132,Manifold Structured Prediction.,2018,NeurIPS,Classical Statistical ML,Core ML,structured prediction,2015-2019
neurips_2018_0134,Maximizing acquisition functions for Bayesian optimization.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0134,Maximizing acquisition functions for Bayesian optimization.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimization,2015-2019
neurips_2018_0136,Meta-Gradient Reinforcement Learning.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,reinforcement learning,2015-2019
neurips_2018_0137,MetaGAN: An Adversarial Approach to Few-Shot Learning.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,adversarial,2015-2019
neurips_2018_0138,Minimax Estimation of Neural Net Distance.,2018,NeurIPS,Probabilistic Modeling,Core ML,estimation,2015-2019
neurips_2018_0140,MixLasso: Generalized Mixed Regression via Convex Atomic-Norm Regularization.,2018,NeurIPS,Classical Statistical ML,Core ML,regression,2015-2019
neurips_2018_0140,MixLasso: Generalized Mixed Regression via Convex Atomic-Norm Regularization.,2018,NeurIPS,Optimization & Learning Theory,Core ML,regularization,2015-2019
neurips_2018_0141,Mixture Matrix Completion.,2018,NeurIPS,Classical Statistical ML,Core ML,matrix completion,2015-2019
neurips_2018_0144,Multi-Layered Gradient Boosting Decision Trees.,2018,NeurIPS,Classical Statistical ML,Core ML,gradient boosting,2015-2019
neurips_2018_0145,Multi-Task Learning as Multi-Objective Optimization.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimization,2015-2019
neurips_2018_0146,Multi-armed Bandits with Compensation.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,bandit,2015-2019
neurips_2018_0147,Multi-domain Causal Structure Learning in Linear Systems.,2018,NeurIPS,"Causality, Dynamics & Scientific ML",Scientific ML,causal,2015-2019
neurips_2018_0148,Multitask Boosting for Survival Analysis with Competing Risks.,2018,NeurIPS,Classical Statistical ML,Core ML,survival analysis,2015-2019
neurips_2018_0150,Neural Edit Operations for Biological Sequences.,2018,NeurIPS,"Biology, Molecules & Health",AI for Science,biological,2015-2019
neurips_2018_0152,"Nonlocal Neural Networks, Nonlocal Diffusion and Nonlocal Modeling.",2018,NeurIPS,Generative Models & Diffusion,Generative AI,diffusion,2015-2019
neurips_2018_0153,Nonparametric Bayesian Lomax delegate racing for survival analysis with competing risks.,2018,NeurIPS,Classical Statistical ML,Core ML,survival analysis,2015-2019
neurips_2018_0153,Nonparametric Bayesian Lomax delegate racing for survival analysis with competing risks.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0156,On Binary Classification in Extreme Regions.,2018,NeurIPS,Classical Statistical ML,Core ML,classification,2015-2019
neurips_2018_0157,On Controllable Sparse Alternatives to Softmax.,2018,NeurIPS,Classical Statistical ML,Core ML,sparse,2015-2019
neurips_2018_0158,On GANs and GMMs.,2018,NeurIPS,Generative Models & Diffusion,Generative AI,gan,2015-2019
neurips_2018_0159,On Learning Intrinsic Rewards for Policy Gradient Methods.,2018,NeurIPS,Optimization & Learning Theory,Core ML,policy gradient,2015-2019
neurips_2018_0159,On Learning Intrinsic Rewards for Policy Gradient Methods.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,policy,2015-2019
neurips_2018_0160,On the Global Convergence of Gradient Descent for Over-parameterized Models using Optimal Transport.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimal,2015-2019
neurips_2018_0162,Online Learning of Quantum States.,2018,NeurIPS,Optimization & Learning Theory,Core ML,online learning,2015-2019
neurips_2018_0163,Online Reciprocal Recommendation with Theoretical Performance Guarantees.,2018,NeurIPS,Optimization & Learning Theory,Core ML,theoretical,2015-2019
neurips_2018_0164,Online convex optimization for cumulative constraints.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimization,2015-2019
neurips_2018_0165,Optimal Subsampling with Influence Functions.,2018,NeurIPS,Optimization & Learning Theory,Core ML,optimal,2015-2019
neurips_2018_0166,Out of the Box: Reasoning with Graph Convolution Nets for Factual Visual Question Answering.,2018,NeurIPS,Language Models & NLP,Generative AI,question answering,2015-2019
neurips_2018_0166,Out of the Box: Reasoning with Graph Convolution Nets for Factual Visual Question Answering.,2018,NeurIPS,Computer Vision & 3D Perception,Perception,visual,2015-2019
neurips_2018_0166,Out of the Box: Reasoning with Graph Convolution Nets for Factual Visual Question Answering.,2018,NeurIPS,Multimodal & Vision-Language,Perception,visual question answering,2015-2019
neurips_2018_0166,Out of the Box: Reasoning with Graph Convolution Nets for Factual Visual Question Answering.,2018,NeurIPS,Graph Machine Learning,Structured Learning,graph,2015-2019
neurips_2018_0167,PacGAN: The power of two samples in generative adversarial networks.,2018,NeurIPS,Generative Models & Diffusion,Generative AI,generative,2015-2019
neurips_2018_0167,PacGAN: The power of two samples in generative adversarial networks.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,adversarial,2015-2019
neurips_2018_0168,Parsimonious Bayesian deep networks.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0169,Parsimonious Quantile Regression of Financial Asset Tail Dynamics via Sequential Learning.,2018,NeurIPS,Classical Statistical ML,Core ML,regression,2015-2019
neurips_2018_0170,Plug-in Estimation in High-Dimensional Linear Inverse Problems: A Rigorous Analysis.,2018,NeurIPS,Probabilistic Modeling,Core ML,estimation,2015-2019
neurips_2018_0173,Practical Deep Stereo (PDS): Toward applications-friendly deep stereo matching.,2018,NeurIPS,Computer Vision & 3D Perception,Perception,stereo matching,2015-2019
neurips_2018_0174,Predictive Approximate Bayesian Computation via Saddle Points.,2018,NeurIPS,Probabilistic Modeling,Core ML,bayesian,2015-2019
neurips_2018_0175,Predictive Uncertainty Estimation via Prior Networks.,2018,NeurIPS,Probabilistic Modeling,Core ML,estimation,2015-2019
neurips_2018_0175,Predictive Uncertainty Estimation via Prior Networks.,2018,NeurIPS,"Causality, Dynamics & Scientific ML",Scientific ML,uncertainty,2015-2019
neurips_2018_0177,Proximal SCOPE for Distributed Sparse Learning.,2018,NeurIPS,Classical Statistical ML,Core ML,sparse,2015-2019
neurips_2018_0177,Proximal SCOPE for Distributed Sparse Learning.,2018,NeurIPS,Federated & Distributed Learning,Systems for ML,distributed,2015-2019
neurips_2018_0178,Query K-means Clustering and the Double Dixie Cup Problem.,2018,NeurIPS,Classical Statistical ML,Core ML,clustering,2015-2019
neurips_2018_0180,Realistic Evaluation of Deep Semi-Supervised Learning Algorithms.,2018,NeurIPS,Classical Statistical ML,Core ML,semi-supervised,2015-2019
neurips_2018_0182,Regret Bounds for Robust Adaptive Control of the Linear Quadratic Regulator.,2018,NeurIPS,Optimization & Learning Theory,Core ML,regret bounds,2015-2019
neurips_2018_0182,Regret Bounds for Robust Adaptive Control of the Linear Quadratic Regulator.,2018,NeurIPS,Reinforcement Learning & Bandits,Decision Making,control,2015-2019
neurips_2018_0182,Regret Bounds for Robust Adaptive Control of the Linear Quadratic Regulator.,2018,NeurIPS,"Robustness, Privacy & Safety",Trustworthy AI,robust,2015-2019
neurips_2018_0184,Relational recurrent neural networks.,2018,NeurIPS,Language Models & NLP,Generative AI,recurrent,2015-2019
