paper_id,title,year,venue,topic,category,matched_keyword,period
pacmmod_2023_0001,A Framework for Privacy Preserving Localized Graph Pattern Query Processing.,2023,PACMMOD,Query Optimization,Query Processing,query processing,2020-2024
pacmmod_2023_0001,A Framework for Privacy Preserving Localized Graph Pattern Query Processing.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0001,A Framework for Privacy Preserving Localized Graph Pattern Query Processing.,2023,PACMMOD,Privacy / Security,Trust,privacy,2020-2024
pacmmod_2023_0002,A Learned Cuckoo Filter for Approximate Membership Queries over Variable-sized Sliding Windows on Data Streams.,2023,PACMMOD,Streaming,Data Processing,stream,2020-2024
pacmmod_2023_0002,A Learned Cuckoo Filter for Approximate Membership Queries over Variable-sized Sliding Windows on Data Streams.,2023,PACMMOD,ML for DB,AI for Data Systems,learned,2020-2024
pacmmod_2023_0003,A Neural Approach to Spatio-Temporal Data Release with User-Level Differential Privacy.,2023,PACMMOD,ML for DB,AI for Data Systems,neural,2020-2024
pacmmod_2023_0003,A Neural Approach to Spatio-Temporal Data Release with User-Level Differential Privacy.,2023,PACMMOD,Privacy / Security,Trust,privacy,2020-2024
pacmmod_2023_0003,A Neural Approach to Spatio-Temporal Data Release with User-Level Differential Privacy.,2023,PACMMOD,Spatial / Temporal,Specialized Data,spatio-temporal,2020-2024
pacmmod_2023_0004,A New Sparse Data Clustering Method Based On Frequent Items.,2023,PACMMOD,ML for DB,AI for Data Systems,clustering,2020-2024
pacmmod_2023_0007,ADGNN: Towards Scalable GNN Training with Aggregation-Difference Aware Sampling.,2023,PACMMOD,ML for DB,AI for Data Systems,sampling,2020-2024
pacmmod_2023_0011,AirIndex: Versatile Index Tuning Through Data and Storage.,2023,PACMMOD,Indexing,Storage & Access,index,2020-2024
pacmmod_2023_0012,An Efficient Algorithm for Distance-based Structural Graph Clustering.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0012,An Efficient Algorithm for Distance-based Structural Graph Clustering.,2023,PACMMOD,ML for DB,AI for Data Systems,clustering,2020-2024
pacmmod_2023_0013,Anchor: A Library for Building Secure Persistent Memory Systems.,2023,PACMMOD,Indexing,Storage & Access,persistent memory,2020-2024
pacmmod_2023_0014,Apache IoTDB: A Time Series Database for IoT Applications.,2023,PACMMOD,Spatial / Temporal,Specialized Data,time series,2020-2024
pacmmod_2023_0015,AutoOD: Automatic Outlier Detection.,2023,PACMMOD,ML for DB,AI for Data Systems,detection,2020-2024
pacmmod_2023_0016,Automating and Optimizing Data-Centric What-If Analyses on Native Machine Learning Pipelines.,2023,PACMMOD,ML for DB,AI for Data Systems,machine learning,2020-2024
pacmmod_2023_0018,BladeDISC: Optimizing Dynamic Shape Machine Learning Workloads via Compiler Approach.,2023,PACMMOD,Data Analytics,Applications,workload,2020-2024
pacmmod_2023_0018,BladeDISC: Optimizing Dynamic Shape Machine Learning Workloads via Compiler Approach.,2023,PACMMOD,ML for DB,AI for Data Systems,machine learning,2020-2024
pacmmod_2023_0020,Cackle: Analytical Workload Cost and Performance Stability With Elastic Pools.,2023,PACMMOD,Cloud DB,Systems,elastic,2020-2024
pacmmod_2023_0020,Cackle: Analytical Workload Cost and Performance Stability With Elastic Pools.,2023,PACMMOD,Data Analytics,Applications,workload,2020-2024
pacmmod_2023_0021,ChainKV: A Semantics-Aware Key-Value Store for Ethereum System.,2023,PACMMOD,Distributed DB,Systems,key-value,2020-2024
pacmmod_2023_0023,Circinus: Fast Redundancy-Reduced Subgraph Matching.,2023,PACMMOD,Graph Data,Data Models,subgraph,2020-2024
pacmmod_2023_0024,ClipSim: A GPU-friendly Parallel Framework for Single-Source SimRank with Accuracy Guarantee.,2023,PACMMOD,Distributed DB,Systems,parallel,2020-2024
pacmmod_2023_0025,Closest Pairs Search Over Data Stream.,2023,PACMMOD,Streaming,Data Processing,stream,2020-2024
pacmmod_2023_0025,Closest Pairs Search Over Data Stream.,2023,PACMMOD,Information Retrieval,Applications,search,2020-2024
pacmmod_2023_0027,CompressGraph: Efficient Parallel Graph Analytics with Rule-Based Compression.,2023,PACMMOD,Distributed DB,Systems,parallel,2020-2024
pacmmod_2023_0027,CompressGraph: Efficient Parallel Graph Analytics with Rule-Based Compression.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0027,CompressGraph: Efficient Parallel Graph Analytics with Rule-Based Compression.,2023,PACMMOD,Data Analytics,Applications,analytics,2020-2024
pacmmod_2023_0029,Correlation Joins over Time Series Data Streams Utilizing Complementary Dimension Reduction and Transformation.,2023,PACMMOD,Query Optimization,Query Processing,join,2020-2024
pacmmod_2023_0029,Correlation Joins over Time Series Data Streams Utilizing Complementary Dimension Reduction and Transformation.,2023,PACMMOD,Streaming,Data Processing,stream,2020-2024
pacmmod_2023_0029,Correlation Joins over Time Series Data Streams Utilizing Complementary Dimension Reduction and Transformation.,2023,PACMMOD,Spatial / Temporal,Specialized Data,time series,2020-2024
pacmmod_2023_0030,DAMR: Dynamic Adjacency Matrix Representation Learning for Multivariate Time Series Imputation.,2023,PACMMOD,ML for DB,AI for Data Systems,learning,2020-2024
pacmmod_2023_0030,DAMR: Dynamic Adjacency Matrix Representation Learning for Multivariate Time Series Imputation.,2023,PACMMOD,Spatial / Temporal,Specialized Data,time series,2020-2024
pacmmod_2023_0031,DARQ Matter Binds Everything: Performant and Composable Cloud Programming via Resilient Steps.,2023,PACMMOD,Cloud DB,Systems,cloud,2020-2024
pacmmod_2023_0032,DGC: Training Dynamic Graphs with Spatio-Temporal Non-Uniformity using Graph Partitioning by Chunks.,2023,PACMMOD,Distributed DB,Systems,partitioning,2020-2024
pacmmod_2023_0032,DGC: Training Dynamic Graphs with Spatio-Temporal Non-Uniformity using Graph Partitioning by Chunks.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0032,DGC: Training Dynamic Graphs with Spatio-Temporal Non-Uniformity using Graph Partitioning by Chunks.,2023,PACMMOD,Spatial / Temporal,Specialized Data,spatio-temporal,2020-2024
pacmmod_2023_0034,DProvDB: Differentially Private Query Processing with Multi-Analyst Provenance.,2023,PACMMOD,Query Optimization,Query Processing,query processing,2020-2024
pacmmod_2023_0035,DUCATI: A Dual-Cache Training System for Graph Neural Networks on Giant Graphs with the GPU.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0035,DUCATI: A Dual-Cache Training System for Graph Neural Networks on Giant Graphs with the GPU.,2023,PACMMOD,ML for DB,AI for Data Systems,neural,2020-2024
pacmmod_2023_0037,Demystifying the QoS and QoE of Edge-hosted Video Streaming Applications in the Wild with SNESet.,2023,PACMMOD,Streaming,Data Processing,streaming,2020-2024
pacmmod_2023_0039,Design and Analysis of a Processing-in-DIMM Join Algorithm: A Case Study with UPMEM DIMMs.,2023,PACMMOD,Query Optimization,Query Processing,join,2020-2024
pacmmod_2023_0039,Design and Analysis of a Processing-in-DIMM Join Algorithm: A Case Study with UPMEM DIMMs.,2023,PACMMOD,Data Analytics,Applications,analysis,2020-2024
pacmmod_2023_0040,"Detect, Distill and Update: Learned DB Systems Facing Out of Distribution Data.",2023,PACMMOD,ML for DB,AI for Data Systems,learned,2020-2024
pacmmod_2023_0041,Detecting Logic Bugs of Join Optimizations in DBMS.,2023,PACMMOD,Query Optimization,Query Processing,join,2020-2024
pacmmod_2023_0042,DiffPrep: Differentiable Data Preprocessing Pipeline Search for Learning over Tabular Data.,2023,PACMMOD,Information Retrieval,Applications,search,2020-2024
pacmmod_2023_0042,DiffPrep: Differentiable Data Preprocessing Pipeline Search for Learning over Tabular Data.,2023,PACMMOD,ML for DB,AI for Data Systems,learning,2020-2024
pacmmod_2023_0044,Discovering Top-k Rules using Subjective and Objective Criteria.,2023,PACMMOD,Information Retrieval,Applications,top-k,2020-2024
pacmmod_2023_0045,Distributed GPU Joins on Fast RDMA-capable Networks.,2023,PACMMOD,Query Optimization,Query Processing,join,2020-2024
pacmmod_2023_0045,Distributed GPU Joins on Fast RDMA-capable Networks.,2023,PACMMOD,Distributed DB,Systems,distributed,2020-2024
pacmmod_2023_0046,Double-Anonymous Sketch: Achieving Top-K-fairness for Finding Global Top-K Frequent Items.,2023,PACMMOD,Information Retrieval,Applications,top-k,2020-2024
pacmmod_2023_0047,Dumpy: A Compact and Adaptive Index for Large Data Series Collections.,2023,PACMMOD,Indexing,Storage & Access,index,2020-2024
pacmmod_2023_0048,EAR-Oracle: On Efficient Indexing for Distance Queries between Arbitrary Points on Terrain Surface.,2023,PACMMOD,Indexing,Storage & Access,indexing,2020-2024
pacmmod_2023_0049,EARLY: Efficient and Reliable Graph Neural Network for Dynamic Graphs.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0049,EARLY: Efficient and Reliable Graph Neural Network for Dynamic Graphs.,2023,PACMMOD,ML for DB,AI for Data Systems,neural,2020-2024
pacmmod_2023_0050,Effective and Efficient PageRank-based Positioning for Graph Visualization.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0051,Effectiveness Perspectives and a Deep Relevance Model for Spatial Keyword Queries.,2023,PACMMOD,Spatial / Temporal,Specialized Data,spatial,2020-2024
pacmmod_2023_0052,Efficient Algorithm for Budgeted Adaptive Influence Maximization: An Incremental RR-set Update Approach.,2023,PACMMOD,Graph Data,Data Models,influence maximization,2020-2024
pacmmod_2023_0053,Efficient Approximate Nearest Neighbor Search in Multi-dimensional Databases.,2023,PACMMOD,Information Retrieval,Applications,search,2020-2024
pacmmod_2023_0053,Efficient Approximate Nearest Neighbor Search in Multi-dimensional Databases.,2023,PACMMOD,Vector Search,AI for Data Systems,approximate nearest neighbor,2020-2024
pacmmod_2023_0055,Efficient Estimation of Pairwise Effective Resistance.,2023,PACMMOD,ML for DB,AI for Data Systems,estimation,2020-2024
pacmmod_2023_0056,Efficient GPU-Accelerated Subgraph Matching.,2023,PACMMOD,Graph Data,Data Models,subgraph,2020-2024
pacmmod_2023_0061,Efficient Sampling Approaches to Shapley Value Approximation.,2023,PACMMOD,ML for DB,AI for Data Systems,sampling,2020-2024
pacmmod_2023_0062,Efficient and Effective Algorithms for Generalized Densest Subgraph Discovery.,2023,PACMMOD,Graph Data,Data Models,subgraph,2020-2024
pacmmod_2023_0063,Efficient and Effective Attributed Hypergraph Clustering via K-Nearest Neighbor Augmentation.,2023,PACMMOD,ML for DB,AI for Data Systems,clustering,2020-2024
pacmmod_2023_0064,Efficient and Effective Cardinality Estimation for Skyline Family.,2023,PACMMOD,Query Optimization,Query Processing,cardinality estimation,2020-2024
pacmmod_2023_0064,Efficient and Effective Cardinality Estimation for Skyline Family.,2023,PACMMOD,ML for DB,AI for Data Systems,estimation,2020-2024
pacmmod_2023_0065,Efficient and Portable Einstein Summation in SQL.,2023,PACMMOD,Query Optimization,Query Processing,sql,2020-2024
pacmmod_2023_0066,Efficiently Computing Join Orders with Heuristic Search.,2023,PACMMOD,Query Optimization,Query Processing,join order,2020-2024
pacmmod_2023_0066,Efficiently Computing Join Orders with Heuristic Search.,2023,PACMMOD,Information Retrieval,Applications,search,2020-2024
pacmmod_2023_0068,Equitable Top-k Results for Long Tail Data.,2023,PACMMOD,Information Retrieval,Applications,top-k,2020-2024
pacmmod_2023_0072,FACET: Robust Counterfactual Explanation Analytics.,2023,PACMMOD,Data Analytics,Applications,analytics,2020-2024
pacmmod_2023_0074,FINEX: A Fast Index for Exact Flexible Density-Based Clustering.,2023,PACMMOD,Indexing,Storage & Access,index,2020-2024
pacmmod_2023_0074,FINEX: A Fast Index for Exact Flexible Density-Based Clustering.,2023,PACMMOD,ML for DB,AI for Data Systems,clustering,2020-2024
pacmmod_2023_0075,FactorJoin: A New Cardinality Estimation Framework for Join Queries.,2023,PACMMOD,Query Optimization,Query Processing,cardinality estimation,2020-2024
pacmmod_2023_0075,FactorJoin: A New Cardinality Estimation Framework for Join Queries.,2023,PACMMOD,ML for DB,AI for Data Systems,estimation,2020-2024
pacmmod_2023_0076,Fast Continuous Subgraph Matching over Streaming Graphs via Backtracking Reduction.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0076,Fast Continuous Subgraph Matching over Streaming Graphs via Backtracking Reduction.,2023,PACMMOD,Streaming,Data Processing,streaming,2020-2024
pacmmod_2023_0077,Fast Density-Based Clustering: Geometric Approach.,2023,PACMMOD,ML for DB,AI for Data Systems,clustering,2020-2024
pacmmod_2023_0079,FedCSS: Joint Client-and-Sample Selection for Hard Sample-Aware Noise-Robust Federated Learning.,2023,PACMMOD,ML for DB,AI for Data Systems,learning,2020-2024
pacmmod_2023_0080,Few-shot Text-to-SQL Translation using Structure and Content Prompt Learning.,2023,PACMMOD,ML for DB,AI for Data Systems,learning,2020-2024
pacmmod_2023_0080,Few-shot Text-to-SQL Translation using Structure and Content Prompt Learning.,2023,PACMMOD,Text-to-SQL / NLIDB,AI for Data Systems,text-to-sql,2020-2024
pacmmod_2023_0081,FlexER: Flexible Entity Resolution for Multiple Intents.,2023,PACMMOD,Data Integration,Data Processing,entity resolution,2020-2024
pacmmod_2023_0084,Free Join: Unifying Worst-Case Optimal and Traditional Joins.,2023,PACMMOD,Query Optimization,Query Processing,join,2020-2024
pacmmod_2023_0085,GEqO: ML-Accelerated Semantic Equivalence Detection.,2023,PACMMOD,ML for DB,AI for Data Systems,detection,2020-2024
pacmmod_2023_0087,GeaFlow: A Graph Extended and Accelerated Dataflow System.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0088,Generalizing Bulk-Synchronous Parallel Processing for Data Science: From Data to Threads and Agent-Based Simulations.,2023,PACMMOD,Distributed DB,Systems,parallel,2020-2024
pacmmod_2023_0088,Generalizing Bulk-Synchronous Parallel Processing for Data Science: From Data to Threads and Agent-Based Simulations.,2023,PACMMOD,Data Analytics,Applications,data science,2020-2024
pacmmod_2023_0089,GeoGauss: Strongly Consistent and Light-Coordinated OLTP for Geo-Replicated SQL Database.,2023,PACMMOD,Query Optimization,Query Processing,sql,2020-2024
pacmmod_2023_0090,Ghost: A General Framework for High-Performance Online Similarity Queries over Distributed Trajectory Streams.,2023,PACMMOD,Distributed DB,Systems,distributed,2020-2024
pacmmod_2023_0090,Ghost: A General Framework for High-Performance Online Similarity Queries over Distributed Trajectory Streams.,2023,PACMMOD,Streaming,Data Processing,stream,2020-2024
pacmmod_2023_0090,Ghost: A General Framework for High-Performance Online Similarity Queries over Distributed Trajectory Streams.,2023,PACMMOD,Spatial / Temporal,Specialized Data,trajectory,2020-2024
pacmmod_2023_0091,GitTables: A Large-Scale Corpus of Relational Tables.,2023,PACMMOD,Data Analytics,Applications,large-scale,2020-2024
pacmmod_2023_0092,GoodCore: Data-effective and Data-efficient Machine Learning through Coreset Selection over Incomplete Data.,2023,PACMMOD,ML for DB,AI for Data Systems,machine learning,2020-2024
pacmmod_2023_0093,Graph Learning for Interactive Threat Detection in Heterogeneous Smart Home Rule Data.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0093,Graph Learning for Interactive Threat Detection in Heterogeneous Smart Home Rule Data.,2023,PACMMOD,Data Analytics,Applications,interactive,2020-2024
pacmmod_2023_0093,Graph Learning for Interactive Threat Detection in Heterogeneous Smart Home Rule Data.,2023,PACMMOD,ML for DB,AI for Data Systems,learning,2020-2024
pacmmod_2023_0094,GraphINC: Graph Pattern Mining at Network Speed.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0095,Grep: A Graph Learning Based Database Partitioning System.,2023,PACMMOD,Distributed DB,Systems,partitioning,2020-2024
pacmmod_2023_0095,Grep: A Graph Learning Based Database Partitioning System.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0095,Grep: A Graph Learning Based Database Partitioning System.,2023,PACMMOD,ML for DB,AI for Data Systems,learning,2020-2024
pacmmod_2023_0096,Ground Truth Inference for Weakly Supervised Entity Matching.,2023,PACMMOD,Data Integration,Data Processing,entity matching,2020-2024
pacmmod_2023_0097,Grouping Time Series for Efficient Columnar Storage.,2023,PACMMOD,Indexing,Storage & Access,storage,2020-2024
pacmmod_2023_0097,Grouping Time Series for Efficient Columnar Storage.,2023,PACMMOD,Spatial / Temporal,Specialized Data,time series,2020-2024
pacmmod_2023_0098,GuP: Fast Subgraph Matching by Guard-based Pruning.,2023,PACMMOD,Graph Data,Data Models,subgraph,2020-2024
pacmmod_2023_0100,HR-Index: An Effective Index Method for Historical Reachability Queries over Evolving Graphs.,2023,PACMMOD,Indexing,Storage & Access,index,2020-2024
pacmmod_2023_0100,HR-Index: An Effective Index Method for Historical Reachability Queries over Evolving Graphs.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0101,Hamming Tree: The Case for Energy-Aware Indexing for NVMs.,2023,PACMMOD,Indexing,Storage & Access,indexing,2020-2024
pacmmod_2023_0102,Hereditary Cohesive Subgraphs Enumeration on Bipartite Graphs: The Power of Pivot-based Approaches.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0103,Hierarchical Cut Labelling - Scaling Up Distance Queries on Road Networks.,2023,PACMMOD,Graph Data,Data Models,road network,2020-2024
pacmmod_2023_0104,Hierarchical Residual Encoding for Multiresolution Time Series Compression.,2023,PACMMOD,Spatial / Temporal,Specialized Data,time series,2020-2024
pacmmod_2023_0106,High-Throughput Vector Similarity Search in Knowledge Graphs.,2023,PACMMOD,RDF / Semantic Web,Data Models,knowledge graph,2020-2024
pacmmod_2023_0106,High-Throughput Vector Similarity Search in Knowledge Graphs.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0106,High-Throughput Vector Similarity Search in Knowledge Graphs.,2023,PACMMOD,Information Retrieval,Applications,search,2020-2024
pacmmod_2023_0106,High-Throughput Vector Similarity Search in Knowledge Graphs.,2023,PACMMOD,Vector Search,AI for Data Systems,similarity search,2020-2024
pacmmod_2023_0110,INEv: In-Network Evaluation for Event Stream Processing.,2023,PACMMOD,Streaming,Data Processing,stream,2020-2024
pacmmod_2023_0110,INEv: In-Network Evaluation for Event Stream Processing.,2023,PACMMOD,Data Analytics,Applications,evaluation,2020-2024
pacmmod_2023_0113,JoinSketch: A Sketch Algorithm for Accurate and Unbiased Inner-Product Estimation.,2023,PACMMOD,ML for DB,AI for Data Systems,estimation,2020-2024
pacmmod_2023_0114,Keep Your Distributed Data Warehouse Consistent at a Minimal Cost.,2023,PACMMOD,Distributed DB,Systems,distributed,2020-2024
pacmmod_2023_0115,Kepler: Robust Learning for Parametric Query Optimization.,2023,PACMMOD,Query Optimization,Query Processing,query optimization,2020-2024
pacmmod_2023_0115,Kepler: Robust Learning for Parametric Query Optimization.,2023,PACMMOD,ML for DB,AI for Data Systems,learning,2020-2024
pacmmod_2023_0116,LAQy: Efficient and Reusable Query Approximations via Lazy Sampling.,2023,PACMMOD,ML for DB,AI for Data Systems,sampling,2020-2024
pacmmod_2023_0118,Learned Data-aware Image Representations of Line Charts for Similarity Search.,2023,PACMMOD,Information Retrieval,Applications,search,2020-2024
pacmmod_2023_0118,Learned Data-aware Image Representations of Line Charts for Similarity Search.,2023,PACMMOD,ML for DB,AI for Data Systems,learned,2020-2024
pacmmod_2023_0118,Learned Data-aware Image Representations of Line Charts for Similarity Search.,2023,PACMMOD,Vector Search,AI for Data Systems,similarity search,2020-2024
pacmmod_2023_0119,Learning to Optimize LSM-trees: Towards A Reinforcement Learning based Key-Value Store for Dynamic Workloads.,2023,PACMMOD,Distributed DB,Systems,key-value,2020-2024
pacmmod_2023_0119,Learning to Optimize LSM-trees: Towards A Reinforcement Learning based Key-Value Store for Dynamic Workloads.,2023,PACMMOD,Data Analytics,Applications,workload,2020-2024
pacmmod_2023_0119,Learning to Optimize LSM-trees: Towards A Reinforcement Learning based Key-Value Store for Dynamic Workloads.,2023,PACMMOD,ML for DB,AI for Data Systems,learning,2020-2024
pacmmod_2023_0120,LightCTS: A Lightweight Framework for Correlated Time Series Forecasting.,2023,PACMMOD,Spatial / Temporal,Specialized Data,time series,2020-2024
pacmmod_2023_0121,LightRW: FPGA Accelerated Graph Dynamic Random Walks.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0122,Lightweight Materialization for Fast Dashboards Over Joins.,2023,PACMMOD,Query Optimization,Query Processing,join,2020-2024
pacmmod_2023_0124,LiteHST: A Tree Embedding based Method for Similarity Search.,2023,PACMMOD,Information Retrieval,Applications,search,2020-2024
pacmmod_2023_0124,LiteHST: A Tree Embedding based Method for Similarity Search.,2023,PACMMOD,Vector Search,AI for Data Systems,similarity search,2020-2024
pacmmod_2023_0125,MOST: Model-Based Compression with Outlier Storage for Time Series Data.,2023,PACMMOD,Indexing,Storage & Access,storage,2020-2024
pacmmod_2023_0125,MOST: Model-Based Compression with Outlier Storage for Time Series Data.,2023,PACMMOD,Spatial / Temporal,Specialized Data,time series,2020-2024
pacmmod_2023_0126,MRVs: Enforcing Numeric Invariants in Parallel Updates to Hotspots with Randomized Splitting.,2023,PACMMOD,Distributed DB,Systems,parallel,2020-2024
pacmmod_2023_0127,Maestro: Automatic Generation of Comprehensive Benchmarks for Question Answering Over Knowledge Graphs.,2023,PACMMOD,RDF / Semantic Web,Data Models,knowledge graph,2020-2024
pacmmod_2023_0127,Maestro: Automatic Generation of Comprehensive Benchmarks for Question Answering Over Knowledge Graphs.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0127,Maestro: Automatic Generation of Comprehensive Benchmarks for Question Answering Over Knowledge Graphs.,2023,PACMMOD,Data Analytics,Applications,benchmark,2020-2024
pacmmod_2023_0127,Maestro: Automatic Generation of Comprehensive Benchmarks for Question Answering Over Knowledge Graphs.,2023,PACMMOD,Information Retrieval,Applications,question answering,2020-2024
pacmmod_2023_0128,Making It Tractable to Catch Duplicates and Conflicts in Graphs.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0129,"Matching Roles from Temporal Data: Why Joe Biden is not only President, but also Commander-in-Chief.",2023,PACMMOD,Spatial / Temporal,Specialized Data,temporal,2020-2024
pacmmod_2023_0131,Maximum k-Biplex Search on Bipartite Graphs: A Symmetric-BK Branching Approach.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0131,Maximum k-Biplex Search on Bipartite Graphs: A Symmetric-BK Branching Approach.,2023,PACMMOD,Information Retrieval,Applications,search,2020-2024
pacmmod_2023_0133,Memory-Efficient and Flexible Detection of Heavy Hitters in High-Speed Networks.,2023,PACMMOD,ML for DB,AI for Data Systems,detection,2020-2024
pacmmod_2023_0134,MirrorKV: An Efficient Key-Value Store on Hybrid Cloud Storage with Balanced Performance of Compaction and Querying.,2023,PACMMOD,Query Optimization,Query Processing,querying,2020-2024
pacmmod_2023_0134,MirrorKV: An Efficient Key-Value Store on Hybrid Cloud Storage with Balanced Performance of Compaction and Querying.,2023,PACMMOD,Indexing,Storage & Access,storage,2020-2024
pacmmod_2023_0134,MirrorKV: An Efficient Key-Value Store on Hybrid Cloud Storage with Balanced Performance of Compaction and Querying.,2023,PACMMOD,Distributed DB,Systems,key-value,2020-2024
pacmmod_2023_0134,MirrorKV: An Efficient Key-Value Store on Hybrid Cloud Storage with Balanced Performance of Compaction and Querying.,2023,PACMMOD,Cloud DB,Systems,cloud,2020-2024
pacmmod_2023_0134,MirrorKV: An Efficient Key-Value Store on Hybrid Cloud Storage with Balanced Performance of Compaction and Querying.,2023,PACMMOD,Data Analytics,Applications,performance,2020-2024
pacmmod_2023_0135,"Modularity-based Hypergraph Clustering: Random Hypergraph Model, Hyperedge-cluster Relation, and Computation.",2023,PACMMOD,ML for DB,AI for Data Systems,clustering,2020-2024
pacmmod_2023_0136,MorphStream: Adaptive Scheduling for Scalable Transactional Stream Processing on Multicores.,2023,PACMMOD,Streaming,Data Processing,stream,2020-2024
pacmmod_2023_0138,NOCAP: Near-Optimal Correlation-Aware Partitioning Joins.,2023,PACMMOD,Query Optimization,Query Processing,join,2020-2024
pacmmod_2023_0138,NOCAP: Near-Optimal Correlation-Aware Partitioning Joins.,2023,PACMMOD,Distributed DB,Systems,partitioning,2020-2024
pacmmod_2023_0139,Near-Duplicate Sequence Search at Scale for Large Language Model Memorization Evaluation.,2023,PACMMOD,Data Analytics,Applications,evaluation,2020-2024
pacmmod_2023_0139,Near-Duplicate Sequence Search at Scale for Large Language Model Memorization Evaluation.,2023,PACMMOD,Information Retrieval,Applications,search,2020-2024
pacmmod_2023_0140,NeuroSketch: Fast and Approximate Evaluation of Range Aggregate Queries with Neural Networks.,2023,PACMMOD,Data Analytics,Applications,evaluation,2020-2024
pacmmod_2023_0140,NeuroSketch: Fast and Approximate Evaluation of Range Aggregate Queries with Neural Networks.,2023,PACMMOD,ML for DB,AI for Data Systems,neural,2020-2024
pacmmod_2023_0141,OM3: An Ordered Multi-level Min-Max Representation for Interactive Progressive Visualization of Time Series.,2023,PACMMOD,Data Analytics,Applications,interactive,2020-2024
pacmmod_2023_0141,OM3: An Ordered Multi-level Min-Max Representation for Interactive Progressive Visualization of Time Series.,2023,PACMMOD,Spatial / Temporal,Specialized Data,time series,2020-2024
pacmmod_2023_0142,On Querying Connected Components in Large Temporal Graphs.,2023,PACMMOD,Query Optimization,Query Processing,querying,2020-2024
pacmmod_2023_0142,On Querying Connected Components in Large Temporal Graphs.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0142,On Querying Connected Components in Large Temporal Graphs.,2023,PACMMOD,Spatial / Temporal,Specialized Data,temporal,2020-2024
pacmmod_2023_0143,One-shot Garbage Collection for In-memory OLTP through Temporality-aware Version Storage.,2023,PACMMOD,Indexing,Storage & Access,storage,2020-2024
pacmmod_2023_0144,OptiQL: Robust Optimistic Locking for Memory-Optimized Indexes.,2023,PACMMOD,Indexing,Storage & Access,index,2020-2024
pacmmod_2023_0145,Optimizing Tensor Programs on Flexible Storage.,2023,PACMMOD,Indexing,Storage & Access,storage,2020-2024
pacmmod_2023_0146,Orca: Scalable Temporal Graph Neural Network Training with Theoretical Guarantees.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0146,Orca: Scalable Temporal Graph Neural Network Training with Theoretical Guarantees.,2023,PACMMOD,ML for DB,AI for Data Systems,neural,2020-2024
pacmmod_2023_0146,Orca: Scalable Temporal Graph Neural Network Training with Theoretical Guarantees.,2023,PACMMOD,Spatial / Temporal,Specialized Data,temporal,2020-2024
pacmmod_2023_0150,PG-Schema: Schemas for Property Graphs.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0151,Parallel Strong Connectivity Based on Faster Reachability.,2023,PACMMOD,Distributed DB,Systems,parallel,2020-2024
pacmmod_2023_0152,Pea Hash: A Performant Extendible Adaptive Hashing Index.,2023,PACMMOD,Indexing,Storage & Access,index,2020-2024
pacmmod_2023_0153,Personalized PageRank on Evolving Graphs with an Incremental Index-Update Scheme.,2023,PACMMOD,Graph Data,Data Models,graph,2020-2024
pacmmod_2023_0155,Polaris: Enabling Transaction Priority in Optimistic Concurrency Control.,2023,PACMMOD,Transactions,Systems,transaction,2020-2024
pacmmod_2023_0156,Pontus: Finding Waves in Data Streams.,2023,PACMMOD,Streaming,Data Processing,stream,2020-2024
pacmmod_2023_0158,Practical Differentially Private and Byzantine-resilient Federated Learning.,2023,PACMMOD,ML for DB,AI for Data Systems,learning,2020-2024
pacmmod_2023_0159,Practical Dynamic Extension for Sampling Indexes.,2023,PACMMOD,Indexing,Storage & Access,index,2020-2024
pacmmod_2023_0159,Practical Dynamic Extension for Sampling Indexes.,2023,PACMMOD,ML for DB,AI for Data Systems,sampling,2020-2024
